Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC;Id_Paysage
2016;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;24;83;4;ns;ns;ns;ns;ns;ns;20;8.1;1725;ns;ns;;1380;2025;Bordeaux_18;disc05_18;90I54
2016;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;24;83;4;ns;ns;ns;ns;ns;ns;20;8.1;1725;ns;ns;;1380;2025;Bordeaux_30;disc05_30;90I54
2016;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;6;77;1;ns;ns;ns;ns;ns;ns;20;8.1;1725;ns;ns;;1380;2025;Bordeaux_30;disc11_30;90I54
2016;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;21;84;4;ns;ns;ns;ns;ns;ns;20;8.1;1725;ns;ns;;1380;2025;Bordeaux_18;disc16_18;90I54
2016;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;21;84;4;ns;ns;ns;ns;ns;ns;20;8.1;1725;ns;ns;;1380;2025;Bordeaux_30;disc16_30;90I54
2016;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;35;67;10;91;84;53;97;ns;ns;20;10.3;1770;9;55;65.00;1380;2060;Montpellier_30;disc14_30;7yd5d
2016;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;42;73;13;100;96;90;100;1730;27000;20;10.3;1770;25;31;6.00;1380;2060;Montpellier_30;disc16_30;7yd5d
2016;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;4;50;2;ns;ns;ns;ns;ns;ns;20;10.3;1770;ns;ns;;1380;2060;Montpellier_18;disc17_18;7yd5d
2016;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;153;71;43;95;74;79;96;1520;23700;14;7.2;1750;6;39;52.00;1405;2040;Rennes 1_18;disc01_18;9wAap
2016;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;34;77;9;97;70;100;100;ns;ns;14;7.2;1750;11;35;45.00;1405;2040;Rennes 1_30;disc05_30;9wAap
2016;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;14;73;4;ns;ns;ns;ns;ns;ns;14;7.2;1750;ns;ns;;1405;2040;Rennes 1_18;disc07_18;9wAap
2016;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;14;73;4;ns;ns;ns;ns;ns;ns;14;7.2;1750;ns;ns;;1405;2040;Rennes 1_30;disc07_30;9wAap
2016;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;17;68;5;ns;ns;ns;ns;ns;ns;14;7.2;1750;ns;ns;;1405;2040;Rennes 1_30;disc14_30;9wAap
2016;LICENCE PRO;0350937D;Rennes 2;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;21;78;24;ns;ns;ns;ns;ns;ns;36;7.2;1750;ns;ns;;1405;2040;Rennes 2_18;disc07_18;ti37C
2016;LICENCE PRO;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;11;71;14;ns;ns;ns;ns;ns;ns;36;7.2;1750;ns;ns;;1405;2040;Rennes 2_18;disc12_18;ti37C
2016;LICENCE PRO;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;11;71;14;ns;ns;ns;ns;ns;ns;36;7.2;1750;ns;ns;;1405;2040;Rennes 2_30;disc12_30;ti37C
2016;LICENCE PRO;0370800U;Tours;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;62;68;26;98;73;84;97;1690;26300;22;8.3;1830;11;44;59.00;1490;2130;Tours_30;disc04_30;cqkij
2016;LICENCE PRO;0370800U;Tours;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;75;6;ns;ns;ns;ns;ns;ns;22;8.3;1830;ns;ns;;1490;2130;Tours_30;disc14_30;cqkij
2016;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;161;62;39;96;53;69;94;1520;23700;12;7.5;1800;3;25;64.00;1450;2120;Grenoble Alpes_18;disc01_18;F2yh2
2016;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;1;75;0;ns;ns;ns;ns;ns;ns;12;7.5;1800;ns;ns;;1450;2120;Grenoble Alpes_30;disc06_30;F2yh2
2016;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;39;63;9;92;ns;ns;ns;ns;ns;12;7.5;1800;ns;32;72.00;1450;2120;Grenoble Alpes_18;disc07_18;F2yh2
2016;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;11;58;3;ns;ns;ns;ns;ns;ns;12;7.5;1800;ns;ns;;1450;2120;Grenoble Alpes_30;disc10_30;F2yh2
2016;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;78;72;17;95;97;84;96;1700;26500;12;7.5;1800;38;25;25.00;1450;2120;Grenoble Alpes_30;disc16_30;F2yh2
2016;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;120;69;57;98;81;66;100;1550;24200;15;7.5;1800;4;14;42.00;1450;2120;Saint-Etienne - Jean Monnet_18;disc01_18;tIJ02
2016;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;100;67;48;98;81;68;100;1550;24200;15;7.5;1800;5;12;40.00;1450;2120;Saint-Etienne - Jean Monnet_18;disc04_18;tIJ02
2016;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;58;85;23;95;91;88;100;1740;27200;15;7.5;1800;12;18;17.00;1450;2120;Saint-Etienne - Jean Monnet_30;disc15_30;tIJ02
2016;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;29;80;12;ns;ns;ns;ns;ns;ns;15;7.5;1800;ns;ns;;1450;2120;Saint-Etienne - Jean Monnet_18;disc16_18;tIJ02
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;16;7.2;1745;nd;nd;;1425;2030;Nantes_18;disc02_18;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;57;68;14;98;80;89;100;1590;24700;16;7.2;1745;12;45;52.00;1425;2030;Nantes_30;disc04_30;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;9;73;2;ns;ns;ns;ns;ns;ns;16;7.2;1745;ns;ns;;1425;2030;Nantes_30;disc05_30;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;12;60;3;ns;ns;ns;ns;ns;ns;16;7.2;1745;ns;ns;;1425;2030;Nantes_30;disc11_30;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;154;63;40;96;95;85;100;1730;27000;16;7.2;1745;9;41;26.00;1425;2030;Nantes_30;disc15_30;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;36;73;10;95;92;94;100;1600;25000;16;7.2;1745;20;29;15.00;1425;2030;Nantes_30;disc16_30;7hB8r
2016;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;32;65;8;95;94;64;ns;ns;ns;16;7.2;1745;3;ns;23.00;1425;2030;Nantes_30;disc17_30;7hB8r
2016;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;15;64;5;ns;ns;ns;ns;ns;ns;23;8.3;1830;ns;ns;;1490;2130;Orléans_30;disc07_30;HCBvW
2016;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;6;52;2;ns;ns;ns;ns;ns;ns;23;8.3;1830;ns;ns;;1490;2130;Orléans_30;disc10_30;HCBvW
2016;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;146;57;58;93;92;61;99;1590;24900;23;8.3;1830;6;48;24.00;1490;2130;Orléans_18;disc12_18;HCBvW
2016;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;9;48;4;ns;ns;ns;ns;ns;ns;23;8.3;1830;ns;ns;;1490;2130;Orléans_18;disc17_18;HCBvW
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;192;72;51;91;47;69;93;1470;22900;25;7.2;1745;7;63;66.00;1425;2030;Angers_18;disc01_18;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;11;78;3;ns;ns;ns;ns;ns;ns;25;7.2;1745;ns;ns;;1425;2030;Angers_18;disc02_18;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;8;91;2;ns;ns;ns;ns;ns;ns;25;7.2;1745;ns;ns;;1425;2030;Angers_30;disc09_30;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;142;75;36;95;80;66;96;1630;25400;25;7.2;1745;9;51;27.00;1425;2030;Angers_18;disc12_18;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;52;73;14;91;69;48;94;1460;22800;25;7.2;1745;8;66;43.00;1425;2030;Angers_18;disc13_18;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;70;78;17;95;91;86;98;1730;27000;25;7.2;1745;7;38;22.00;1425;2030;Angers_30;disc15_30;IXHyv
2016;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;20;70;5;ns;ns;ns;ns;ns;ns;25;7.2;1745;ns;ns;;1425;2030;Angers_30;disc16_30;IXHyv
2016;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;31;79;8;94;ns;ns;ns;ns;ns;22;8.3;1780;ns;ns;54.00;1415;2070;Reims - Champagne Ardenne_30;disc13_30;57OsX
2016;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;69;59;21;97;91;81;100;1730;27000;22;8.3;1780;7;42;19.00;1415;2070;Reims - Champagne Ardenne_30;disc15_30;57OsX
2016;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;6;73;2;ns;ns;ns;ns;ns;ns;22;8.3;1780;ns;ns;;1415;2070;Reims - Champagne Ardenne_30;disc17_30;57OsX
2016;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;12;65;1;ns;ns;ns;ns;ns;ns;28;8.3;1780;ns;ns;;1415;2070;Lorraine_30;disc02_30;t6Cq5
2016;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;13;80;2;ns;ns;ns;ns;ns;ns;28;8.3;1780;ns;ns;;1415;2070;Lorraine_30;disc03_30;t6Cq5
2016;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;313;64;38;94;62;73;96;1710;26700;28;8.3;1780;6;32;60.00;1415;2070;Lorraine_18;disc04_18;t6Cq5
2016;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;16;59;2;ns;ns;ns;ns;ns;ns;28;8.3;1780;ns;ns;;1415;2070;Lorraine_18;disc06_18;t6Cq5
2016;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;20;45;10;ns;ns;ns;ns;ns;ns;21;7.2;1750;ns;ns;;1405;2040;Bretagne-Sud_18;disc05_18;5tVy4
2016;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;20;45;10;ns;ns;ns;ns;ns;ns;21;7.2;1750;ns;ns;;1405;2040;Bretagne-Sud_30;disc05_30;5tVy4
2016;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;15;70;5;ns;ns;ns;ns;ns;ns;21;7.2;1750;ns;ns;;1405;2040;Bretagne-Sud_30;disc06_30;5tVy4
2016;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;19;58;8;ns;ns;ns;ns;ns;ns;21;7.2;1750;ns;ns;;1405;2040;Bretagne-Sud_30;disc07_30;5tVy4
2016;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;8;82;3;ns;ns;ns;ns;ns;ns;39;10.9;1810;ns;ns;;1470;2100;Université Polytechnique Hauts-de-France_30;disc02_30;SuUZ2
2016;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;89;67;39;90;78;85;96;1600;25000;39;10.9;1810;10;16;65.00;1470;2100;Université Polytechnique Hauts-de-France_30;disc04_30;SuUZ2
2016;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;9;90;3;ns;ns;ns;ns;ns;ns;39;10.9;1810;ns;ns;;1470;2100;Université Polytechnique Hauts-de-France_30;disc06_30;SuUZ2
2016;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;12;60;5;ns;ns;ns;ns;ns;ns;39;10.9;1810;ns;ns;;1470;2100;Université Polytechnique Hauts-de-France_18;disc11_18;SuUZ2
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;52;63;29;92;63;85;96;1810;28200;34;10.9;1810;10;14;72.00;1470;2100;Littoral - Côte d'Opale_30;disc04_30;yH19Y
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;6;64;4;ns;ns;ns;ns;ns;ns;34;10.9;1810;ns;ns;;1470;2100;Littoral - Côte d'Opale_18;disc08_18;yH19Y
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;6;64;4;ns;ns;ns;ns;ns;ns;34;10.9;1810;ns;ns;;1470;2100;Littoral - Côte d'Opale_30;disc08_30;yH19Y
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;3;50;2;ns;ns;ns;ns;ns;ns;34;10.9;1810;ns;ns;;1470;2100;Littoral - Côte d'Opale_30;disc11_30;yH19Y
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;57;63;36;95;65;83;94;1600;25000;34;10.9;1810;5;13;35.00;1470;2100;Littoral - Côte d'Opale_30;disc12_30;yH19Y
2016;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;24;69;15;ns;ns;ns;ns;ns;ns;34;10.9;1810;ns;ns;;1470;2100;Littoral - Côte d'Opale_18;disc15_18;yH19Y
2016;LICENCE PRO;0597065J;Lille;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;222;73;53;91;79;86;97;1730;27000;28;10.9;1810;14;19;56.00;1470;2100;Lille_30;disc04_30;Szqy5
2016;LICENCE PRO;0623957P;Artois;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;31;82;10;90;ns;ns;ns;ns;ns;19;10.9;1810;ns;ns;40.00;1470;2100;Artois_18;disc07_18;BWbvP
2016;LICENCE PRO;0623957P;Artois;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;1;60;0;ns;nd;nd;nd;nd;nd;19;10.9;1810;nd;ns;;1470;2100;Artois_18;disc08_18;BWbvP
2016;LICENCE PRO;0623957P;Artois;A09;Lille;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;10;75;3;ns;ns;ns;ns;ns;ns;19;10.9;1810;ns;ns;;1470;2100;Artois_18;disc10_18;BWbvP
2016;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;161;78;52;92;93;87;98;1700;26500;19;10.9;1810;12;25;21.00;1470;2100;Artois_30;disc12_30;BWbvP
2016;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;28;76;9;ns;ns;ns;ns;ns;ns;19;10.9;1810;ns;ns;;1470;2100;Artois_18;disc16_18;BWbvP
2016;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;3;91;0;ns;ns;ns;ns;ns;ns;30;7.5;1800;ns;ns;;1450;2120;Clermont Auvergne_30;disc02_30;FvH4k
2016;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;34;78;6;94;ns;ns;ns;ns;ns;30;7.5;1800;ns;50;46.00;1450;2120;Clermont Auvergne_18;disc10_18;FvH4k
2016;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;30;79;5;87;ns;ns;ns;ns;ns;30;7.5;1800;ns;ns;69.00;1450;2120;Clermont Auvergne_30;disc11_30;FvH4k
2016;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;150;82;25;97;82;88;97;1730;27000;30;7.5;1800;11;33;16.00;1450;2120;Clermont Auvergne_30;disc15_30;FvH4k
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;86;85;34;98;22;74;96;1500;23400;15;8.1;1725;1;29;68.00;1380;2025;Pau - Pays de l'Adour_18;disc01_18;Mz286
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;32;96;11;94;53;73;83;ns;ns;15;8.1;1725;16;ns;56.00;1380;2025;Pau - Pays de l'Adour_30;disc07_30;Mz286
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;17;100;6;ns;ns;ns;ns;ns;ns;15;8.1;1725;ns;ns;;1380;2025;Pau - Pays de l'Adour_18;disc11_18;Mz286
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;17;100;6;ns;ns;ns;ns;ns;ns;15;8.1;1725;ns;ns;;1380;2025;Pau - Pays de l'Adour_30;disc11_30;Mz286
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;79;86;31;99;54;72;99;1520;23800;15;8.1;1725;3;27;11.00;1380;2025;Pau - Pays de l'Adour_18;disc15_18;Mz286
2016;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;79;86;31;99;67;88;100;1710;26600;15;8.1;1725;9;27;11.00;1380;2025;Pau - Pays de l'Adour_30;disc15_30;Mz286
2016;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;2;82;1;ns;ns;ns;ns;ns;ns;25;10.3;1770;ns;ns;;1380;2060;Perpignan - Via Domitia_18;disc08_18;n1W55
2016;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;65;61;44;95;85;73;95;1600;25000;25;10.3;1770;32;39;21.00;1380;2060;Perpignan - Via Domitia_18;disc12_18;n1W55
2016;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;8;64;5;ns;ns;ns;ns;ns;ns;25;10.3;1770;ns;ns;;1380;2060;Perpignan - Via Domitia_30;disc16_30;n1W55
